project_id,client_id,project_name,project_type,tech_stack,project_status,priority,start_date,planned_end_date,actual_end_date,budget_original,budget_current,hours_estimated,hours_actual,team_size,complexity_score
PROJECT_007707,CLIENT_007707,Mobile App Project 708,Mobile App,React/Node.js/PostgreSQL,Testing,Low,2024-12-13,2025-06-05,,239492.21961685346,262241.42327745067,1568.6440056611855,1915.4744992085662,3.2132259807488137,4.206790869617396
PROJECT_007708,CLIENT_007708,AI/ML Solution Project 709,AI/ML Solution,React/Node.js/PostgreSQL,Deployment,High,2023-08-11,2024-04-04,,16673.542072878296,-9922.361231234812,182.3376350643656,172.16140555340363,3.855409773646944,5.629205750161775
PROJECT_007709,CLIENT_007709,AI/ML Solution Project 710,AI/ML Solution,Java/Spring/Oracle,Deployment,Low,2024-03-16,2024-05-11,,5913.466289874585,399.3707953388548,332.7644702987293,185.48298997863526,1.090310923336734,0.3589162192979328
PROJECT_007710,CLIENT_007710,Data Analytics Platform Project 711,Data Analytics Platform,Python/Django/MySQL,Development,Critical,2023-11-14,2024-04-21,,53701.68850336281,32876.045630504006,473.9603710015914,280.2122374349564,1.7595550179229098,3.422256961472397
PROJECT_007711,CLIENT_007711,API Development Project 712,API Development,React/Node.js/PostgreSQL,Planning,High,2024-07-14,2025-05-11,,247849.27707279913,293840.1319203177,1458.7045582494497,2027.1640720940309,4.82079034163544,8.413918444436215
PROJECT_007712,CLIENT_007712,Mobile App Project 713,Mobile App,React/Node.js/PostgreSQL,Planning,Low,2025-02-07,2025-07-25,,69184.29122472425,45242.93552873214,287.45906574171227,280.86080430026254,4.293457210763528,3.1857355206665057
PROJECT_007713,CLIENT_007713,DevOps Setup Project 714,DevOps Setup,Java/Spring/Oracle,Planning,High,2024-06-04,2025-04-17,,5380.956171798567,6107.95882425709,-28.414753150475704,-151.69259868930723,6.0173650170915325,7.545647336270401
PROJECT_007714,CLIENT_007714,Data Analytics Platform Project 715,Data Analytics Platform,React/Node.js/PostgreSQL,Planning,Medium,2024-11-26,2025-05-05,,13148.343932028369,15789.911667945584,173.91797791450233,144.20384167475126,4.132763536638564,3.654535532173229
PROJECT_007715,CLIENT_007715,CRM System Project 716,CRM System,React/Node.js/PostgreSQL,Deployment,High,2023-12-03,2024-06-15,,-14049.848717356748,27992.17925426972,-44.236346008639345,128.4291365968087,2.971519059300672,3.7214611226753282
PROJECT_007716,CLIENT_007716,API Development Project 717,API Development,Java/Spring/Oracle,Discovery,Medium,2024-08-13,2024-10-20,,13867.332349377331,48213.824144353326,39.10383363266135,90.60790626856269,2.17674004803702,1.1525528781072063
PROJECT_007717,CLIENT_007717,E-commerce Site Project 718,E-commerce Site,React/Node.js/PostgreSQL,Deployment,Critical,2024-07-19,2025-05-15,,60971.07153609921,78938.15353224915,503.3653416551208,362.84245529485213,4.990234555824618,7.311307582204094
PROJECT_007718,CLIENT_007718,AI/ML Solution Project 719,AI/ML Solution,Java/Spring/Oracle,Development,Low,2025-01-09,2025-05-07,,108044.91870461518,146983.08297931985,830.9297078834953,807.2790521392176,4.056544648325359,2.891568325679893
PROJECT_007719,CLIENT_007719,Web Application Project 720,Web Application,Python/Django/MySQL,Completed,High,2024-02-26,2025-02-20,2025-03-08,331870.77077744703,368751.1296089468,2334.043078825375,2957.9795574318828,7.194827316016627,8.836367858942412
PROJECT_007720,CLIENT_007720,AI/ML Solution Project 721,AI/ML Solution,React/Node.js/PostgreSQL,Discovery,Low,2024-11-12,2025-06-14,,19064.777852942374,-33209.30808356818,-72.7127069031737,91.9386364610187,5.091375911928995,4.708474474104655
PROJECT_007721,CLIENT_007721,CRM System Project 722,CRM System,React/Node.js/PostgreSQL,Discovery,High,2024-09-11,2025-01-10,,-18295.07863025238,-4264.39144123094,70.99607478266383,-16.582721514398216,1.836565043312214,2.0924054993320995
PROJECT_007722,CLIENT_007722,Web Application Project 723,Web Application,Java/Spring/Oracle,Discovery,Medium,2024-10-23,2024-12-17,,24386.915722224476,64784.17452293947,171.35979856233752,223.88415610848236,1.2120329281831597,0.3296283192865743
PROJECT_007723,CLIENT_007723,Data Analytics Platform Project 724,Data Analytics Platform,Python/Django/MySQL,Deployment,High,2024-02-01,2024-07-16,,250604.77884455095,292922.15877269313,1599.4164392296882,1927.3961789906389,4.719731265811643,4.343845048949559
PROJECT_007724,CLIENT_007724,API Development Project 725,API Development,React/Node.js/PostgreSQL,Deployment,High,2024-03-08,2024-12-06,,14364.63089915683,-9576.879834004518,9.046097712152786,-122.57726693534838,4.917309887164168,7.388736946115187
PROJECT_007725,CLIENT_007725,CRM System Project 726,CRM System,React/Node.js/PostgreSQL,Discovery,Medium,2024-06-03,2024-12-27,,19113.25663211475,11383.70654368799,62.41788709242684,140.73261986135117,4.123778476500241,5.574578518798937
PROJECT_007726,CLIENT_007726,AI/ML Solution Project 727,AI/ML Solution,React/Node.js/PostgreSQL,Testing,Medium,2023-11-05,2024-03-31,,54858.93761996292,91183.49986705469,230.51104173267953,22.37598798332013,2.9557819428693377,1.65176628388285
PROJECT_007727,CLIENT_007727,AI/ML Solution Project 728,AI/ML Solution,Python/Django/MySQL,Discovery,Low,2024-01-01,2024-11-01,,300717.95406062715,314926.18781068927,1982.5365844062162,2619.603686200779,6.748481849322681,7.9175748721633665
PROJECT_007728,CLIENT_007728,Data Analytics Platform Project 729,Data Analytics Platform,React/Node.js/PostgreSQL,Completed,Critical,2024-09-01,2025-02-13,2025-04-14,55621.082432845316,62529.021007090334,225.49102586153626,285.81280690787634,4.05989433547438,4.503640169600449
PROJECT_007729,CLIENT_007729,AI/ML Solution Project 730,AI/ML Solution,Python/Django/MySQL,Completed,Low,2023-11-02,2024-04-18,2024-05-25,290268.54921924823,358813.2628025797,1909.6760419727373,2537.707763428933,5.182761905401858,5.21693086503114
PROJECT_007730,CLIENT_007730,CRM System Project 731,CRM System,Python/Django/MySQL,Development,High,2024-06-14,2025-03-02,,28065.656270205523,-10369.849747994009,14.786470325454331,22.2581634087625,5.1678779857091985,5.906208855853741
PROJECT_007731,CLIENT_007731,Mobile App Project 732,Mobile App,React/Node.js/PostgreSQL,Completed,Medium,2024-07-16,2024-10-26,2024-11-26,86824.7603232377,107164.64414351409,521.6359851052287,484.03786834291884,1.806079112172345,1.7788713160398058
PROJECT_007732,CLIENT_007732,E-commerce Site Project 733,E-commerce Site,React/Node.js/PostgreSQL,Discovery,Low,2024-01-07,2024-02-28,,2526.96538489539,-2932.1413436572825,48.07532428774,130.60531379916637,1.3696796149977672,1.4769624761213898
PROJECT_007733,CLIENT_007733,Web Application Project 734,Web Application,Python/Django/MySQL,Planning,Medium,2025-03-11,2025-08-18,,210600.21035092085,217078.77429747256,1246.4092660282902,1781.3960992843809,3.667160609135748,3.023273022506915
PROJECT_007734,CLIENT_007734,Web Application Project 735,Web Application,Java/Spring/Oracle,Deployment,High,2024-10-27,2025-07-29,,108119.26479725224,95355.50007143506,501.32601351581343,778.5939076899364,5.0190739878503425,7.463581146415087
PROJECT_007735,CLIENT_007735,DevOps Setup Project 736,DevOps Setup,React/Node.js/PostgreSQL,Completed,Medium,2023-10-16,2024-09-05,2024-08-18,83877.07713671308,124577.63575252009,704.0084590339951,493.69166641095876,4.939169211924154,9.620943889642962
PROJECT_007736,CLIENT_007736,AI/ML Solution Project 737,AI/ML Solution,Python/Django/MySQL,Testing,Critical,2023-09-03,2023-11-18,,141730.31791731878,157725.30389267235,993.4469494322167,976.0020565165767,2.711060769483077,2.270962125690514
PROJECT_007737,CLIENT_007737,Data Analytics Platform Project 738,Data Analytics Platform,React/Node.js/PostgreSQL,Completed,Medium,2024-12-07,2025-07-17,2025-09-14,5815.267170726704,6275.5143671288515,132.92577339006644,256.02565707344894,4.282499490734386,5.309250812140581
PROJECT_007738,CLIENT_007738,AI/ML Solution Project 739,AI/ML Solution,Python/Django/MySQL,Testing,High,2024-12-25,2025-06-08,,-4093.0469174859572,20654.77478052648,46.08499620188317,127.94708958861878,4.084981387564256,5.1501209614891215
PROJECT_007739,CLIENT_007739,Mobile App Project 740,Mobile App,Python/Django/MySQL,Planning,Medium,2024-09-05,2025-05-15,,7568.552524604595,6293.856352969671,80.17872093101674,124.31684614373725,3.767642660674616,5.7572696329089545
PROJECT_007740,CLIENT_007740,AI/ML Solution Project 741,AI/ML Solution,React/Node.js/PostgreSQL,Planning,Critical,2023-08-27,2024-06-22,,-6416.991781157369,19031.109896186415,-54.50970046566954,62.65991592289076,6.652875455853101,7.997105616916613
PROJECT_007741,CLIENT_007741,Data Analytics Platform Project 742,Data Analytics Platform,Java/Spring/Oracle,Testing,Low,2023-07-11,2024-04-06,,25485.272030098837,17981.06899800375,191.6514041821418,220.40297573290684,6.843099187457553,8.325244126385673
PROJECT_007742,CLIENT_007742,Data Analytics Platform Project 743,Data Analytics Platform,Java/Spring/Oracle,Planning,Critical,2023-10-02,2024-07-26,,90058.60524507759,79879.473816554,608.56459637133,587.5863637685442,4.85612396024609,8.663923646970144
PROJECT_007743,CLIENT_007743,Mobile App Project 744,Mobile App,Java/Spring/Oracle,Planning,High,2024-08-08,2025-03-24,,3944.1375803438095,30826.803389421206,-147.345966616808,14.657108488390392,4.835763449464931,5.684840961065864
PROJECT_007744,CLIENT_007744,DevOps Setup Project 745,DevOps Setup,React/Node.js/PostgreSQL,Completed,Low,2025-02-25,2025-09-07,2025-10-20,14272.683202050477,6449.395410327504,117.98623808949617,226.34218561970889,5.07002688438364,5.904590137059457
PROJECT_007745,CLIENT_007745,AI/ML Solution Project 746,AI/ML Solution,Java/Spring/Oracle,Planning,Low,2025-04-01,2025-12-10,,8582.858590734582,24073.76068041067,92.94635113416781,90.11552767324777,5.051830682515506,6.9872632663711425
PROJECT_007746,CLIENT_007746,Mobile App Project 747,Mobile App,React/Node.js/PostgreSQL,Completed,Low,2023-12-19,2024-03-19,2024-03-15,4134.420401414551,25873.496423233497,97.02962081888042,297.8685040440092,2.877688824776642,0.5623910457841208
PROJECT_007747,CLIENT_007747,DevOps Setup Project 748,DevOps Setup,Java/Spring/Oracle,Discovery,Low,2024-01-15,2024-06-18,,11689.313143258703,1960.0553175308787,-141.0041676311456,-89.22063099353,2.9479163908165997,4.688041598931454
PROJECT_007748,CLIENT_007748,DevOps Setup Project 749,DevOps Setup,React/Node.js/PostgreSQL,Testing,High,2024-04-01,2024-08-20,,112807.62478029807,140584.04643723342,899.2756394914117,1063.470106746014,3.6800820361164295,2.1249003919979597
PROJECT_007749,CLIENT_007749,API Development Project 750,API Development,React/Node.js/PostgreSQL,Testing,High,2024-09-09,2025-07-05,,78283.89014597563,99410.553131889,650.9769549835369,611.3342198649442,4.912207132501507,9.41146019688185
PROJECT_007750,CLIENT_007750,CRM System Project 751,CRM System,Python/Django/MySQL,Development,Medium,2024-11-23,2025-11-12,,124539.16197528012,127739.20939106887,922.2951770203248,900.5694219054245,7.26092610554612,8.864465887660627
PROJECT_007751,CLIENT_007751,Data Analytics Platform Project 752,Data Analytics Platform,Java/Spring/Oracle,Testing,Low,2025-01-18,2025-06-15,,21841.476032022012,-5850.494387603627,-24.996609363378823,-58.672455137525915,2.0192816629652723,2.0666959737973065
PROJECT_007752,CLIENT_007752,CRM System Project 753,CRM System,Python/Django/MySQL,Testing,Low,2025-02-07,2026-02-18,,24263.852060039142,43200.67526093706,-13.589893113655592,135.418297011928,7.964471334175087,9.845507674594705
PROJECT_007753,CLIENT_007753,Mobile App Project 754,Mobile App,Java/Spring/Oracle,Discovery,Medium,2023-06-27,2023-10-10,,77054.04178930112,83390.10026232591,464.50938410869213,203.50286269472002,3.06630099385158,3.169761860650711
PROJECT_007754,CLIENT_007754,Web Application Project 755,Web Application,Python/Django/MySQL,Testing,Critical,2024-09-25,2025-08-04,,316981.9274938018,265160.9652141764,1925.4165484933446,2419.6884923604002,5.199906323582962,8.09500236432884
PROJECT_007755,CLIENT_007755,Mobile App Project 756,Mobile App,React/Node.js/PostgreSQL,Development,Critical,2023-10-07,2024-02-17,,-8736.27112556105,6290.261050170336,-27.392608183841617,26.34642029827474,3.8868545814373934,3.52136986438798
PROJECT_007756,CLIENT_007756,CRM System Project 757,CRM System,Java/Spring/Oracle,Completed,Low,2024-04-30,2024-12-18,2024-12-23,8200.055833834931,36203.02599132575,181.3886428587927,119.20155193549802,3.1085484729263246,5.253073212159203
PROJECT_007757,CLIENT_007757,Mobile App Project 758,Mobile App,Python/Django/MySQL,Deployment,Medium,2024-06-19,2025-04-25,,11415.482868276265,11654.949160890767,-72.42814253380791,153.5770308895936,4.725228113815879,8.610187923048874
PROJECT_007758,CLIENT_007758,API Development Project 759,API Development,Python/Django/MySQL,Testing,Critical,2025-04-04,2026-01-27,,17770.306362928135,18226.155077892196,42.35296685142296,35.22150881439467,6.256689776004028,8.23140173921268
PROJECT_007759,CLIENT_007759,CRM System Project 760,CRM System,Python/Django/MySQL,Discovery,Medium,2023-11-29,2024-01-13,,1589.839758258572,15275.552844681353,-50.510711999766826,166.94302940549005,1.845231458690467,0.944170613608631
PROJECT_007760,CLIENT_007760,CRM System Project 761,CRM System,Python/Django/MySQL,Discovery,Critical,2024-09-29,2025-02-12,,166164.6015874885,176144.51392033932,888.3762050045433,1130.5893119979362,5.048816781235876,4.327225338462622
PROJECT_007761,CLIENT_007761,AI/ML Solution Project 762,AI/ML Solution,Python/Django/MySQL,Development,Medium,2024-12-31,2025-08-25,,36087.166862823375,-4724.468602775356,83.38730394827448,152.56092794732112,6.3111978446715025,7.254152462038759
PROJECT_007762,CLIENT_007762,Data Analytics Platform Project 763,Data Analytics Platform,React/Node.js/PostgreSQL,Deployment,High,2024-11-14,2025-04-07,,277229.1532703827,260186.571366549,1666.5605171395805,1841.3590992211962,3.0967416998767727,4.0459845634769325
PROJECT_007763,CLIENT_007763,CRM System Project 764,CRM System,Python/Django/MySQL,Planning,Low,2025-04-10,2025-10-04,,1990.652527852515,1182.4878509828904,15.116995393573745,37.69687097469455,2.9671009711657668,5.116560680628156
PROJECT_007764,CLIENT_007764,Data Analytics Platform Project 765,Data Analytics Platform,Python/Django/MySQL,Completed,High,2024-12-14,2025-04-08,2025-04-11,19950.088779424867,21945.57713221786,61.81093477451478,101.60847631242353,3.0405643564568487,2.7412449561174075
PROJECT_007765,CLIENT_007765,CRM System Project 766,CRM System,Java/Spring/Oracle,Deployment,Critical,2024-05-15,2025-04-14,,92362.1337546434,102770.39900958863,722.378416281959,540.4682984597193,6.743362793460275,8.721121753276265
PROJECT_007766,CLIENT_007766,API Development Project 767,API Development,Python/Django/MySQL,Testing,High,2024-09-24,2025-02-20,,1062.2108019751904,-9565.540537787761,-60.371593490241494,-24.57661016904735,4.895464060520519,4.169047255726472
PROJECT_007767,CLIENT_007767,Web Application Project 768,Web Application,Java/Spring/Oracle,Deployment,Critical,2024-04-18,2024-12-02,,223548.0100467771,265412.4318804863,1581.9461550236545,1910.7582153026895,4.837350944224674,5.354018208692336
PROJECT_007768,CLIENT_007768,AI/ML Solution Project 769,AI/ML Solution,Java/Spring/Oracle,Testing,High,2023-07-14,2024-05-14,,183780.34538213664,167808.00402696105,1312.67111722455,1519.8753377484813,4.963499788910146,9.232354568000597
PROJECT_007769,CLIENT_007769,Data Analytics Platform Project 770,Data Analytics Platform,Java/Spring/Oracle,Development,Medium,2023-10-21,2024-09-14,,27755.542245874025,14464.685898159762,316.57451545930127,487.64287168914274,7.059218535524864,9.369526059621519
PROJECT_007770,CLIENT_007770,CRM System Project 771,CRM System,Java/Spring/Oracle,Planning,High,2024-02-15,2024-11-27,,92151.36816602077,108690.53568166775,595.0642696972881,558.4384577873884,4.598947321806878,8.008922081845506
PROJECT_007771,CLIENT_007771,API Development Project 772,API Development,Python/Django/MySQL,Development,High,2024-05-27,2024-10-28,,55584.88014405897,102490.07881045718,435.8178024179818,312.5015164492587,4.924053678585132,4.031960684937039
PROJECT_007772,CLIENT_007772,CRM System Project 773,CRM System,Java/Spring/Oracle,Development,Critical,2025-03-18,2025-06-28,,6695.3736123888575,-9159.80884857058,141.6223334058823,2.6627562853828284,2.9601898562945475,2.3268805763481932
PROJECT_007773,CLIENT_007773,DevOps Setup Project 774,DevOps Setup,React/Node.js/PostgreSQL,Discovery,High,2023-08-12,2024-01-27,,136821.95233427658,189001.20864314638,1093.5690176337107,1120.5851586617312,3.7271207881366673,4.011420674765602
PROJECT_007774,CLIENT_007774,CRM System Project 775,CRM System,Python/Django/MySQL,Discovery,Critical,2023-07-08,2023-12-01,,4028.285011844097,-17580.05956759766,38.65081433622193,-23.331183956628983,3.084116453842777,2.2580795144144954
PROJECT_007775,CLIENT_007775,DevOps Setup Project 776,DevOps Setup,Python/Django/MySQL,Completed,Medium,2024-06-09,2024-09-16,2024-09-15,7074.27661132112,-36087.15140482065,30.198693749334144,-46.922227803839405,4.289182755415268,2.015121669069798
PROJECT_007776,CLIENT_007776,AI/ML Solution Project 777,AI/ML Solution,Python/Django/MySQL,Discovery,Medium,2024-12-31,2025-05-08,,-7604.12539316191,-4260.836696896689,187.51945474532636,-73.066890884616,2.9431385655807034,1.7297218936907703
