assignment_id,project_id,member_id,role_on_project,hours_allocated,hours_logged,start_date,end_date
ASN_002576,PROJECT_000858,MEMBER_000096,Lead,200,135,2025-04-14,
ASN_002577,PROJECT_000859,MEMBER_000056,Support,120,219,2024-03-22,
ASN_002578,PROJECT_000859,MEMBER_000118,Developer,128,229,2024-03-22,
ASN_002579,PROJECT_000859,MEMBER_000036,Developer,121,123,2024-03-22,
ASN_002580,PROJECT_000860,MEMBER_000059,Developer,157,41,2025-01-21,
ASN_002581,PROJECT_000860,MEMBER_000113,Support,37,152,2025-01-21,
ASN_002582,PROJECT_000860,MEMBER_000038,Developer,160,92,2025-01-21,
ASN_002583,PROJECT_000861,MEMBER_000031,Lead,147,237,2025-01-01,
ASN_002584,PROJECT_000861,MEMBER_000033,Support,94,101,2025-01-01,
ASN_002585,PROJECT_000861,MEMBER_000126,Lead,79,218,2025-01-01,
ASN_002586,PROJECT_000862,MEMBER_000005,Developer,132,121,2024-09-11,
ASN_002587,PROJECT_000862,MEMBER_000080,Lead,101,32,2024-09-11,
ASN_002588,PROJECT_000862,MEMBER_000010,Developer,187,16,2024-09-11,
ASN_002589,PROJECT_000863,MEMBER_000105,Lead,49,184,2025-04-26,
ASN_002590,PROJECT_000863,MEMBER_000017,Lead,161,179,2025-04-26,
ASN_002591,PROJECT_000863,MEMBER_000002,Developer,157,197,2025-04-26,
ASN_002592,PROJECT_000864,MEMBER_000101,Lead,57,42,2024-03-28,
ASN_002593,PROJECT_000864,MEMBER_000041,Support,183,181,2024-03-28,
ASN_002594,PROJECT_000864,MEMBER_000064,Lead,160,212,2024-03-28,
ASN_002595,PROJECT_000865,MEMBER_000055,Lead,159,78,2025-03-11,
ASN_002596,PROJECT_000865,MEMBER_000068,Developer,67,221,2025-03-11,
ASN_002597,PROJECT_000865,MEMBER_000089,Lead,164,146,2025-03-11,
ASN_002598,PROJECT_000866,MEMBER_000058,Support,151,63,2024-01-31,
ASN_002599,PROJECT_000866,MEMBER_000099,Support,95,116,2024-01-31,
ASN_002600,PROJECT_000866,MEMBER_000118,Lead,160,86,2024-01-31,
ASN_002601,PROJECT_000867,MEMBER_000103,Developer,173,55,2023-08-30,2024-05-11
ASN_002602,PROJECT_000867,MEMBER_000007,Lead,99,153,2023-08-30,2024-05-11
ASN_002603,PROJECT_000867,MEMBER_000005,Developer,190,24,2023-08-30,2024-05-11
ASN_002604,PROJECT_000868,MEMBER_000133,Lead,116,173,2023-10-24,
ASN_002605,PROJECT_000868,MEMBER_000108,Developer,116,94,2023-10-24,
ASN_002606,PROJECT_000868,MEMBER_000126,Support,139,163,2023-10-24,
ASN_002607,PROJECT_000869,MEMBER_000105,Developer,39,26,2024-06-19,
ASN_002608,PROJECT_000869,MEMBER_000101,Lead,91,237,2024-06-19,
ASN_002609,PROJECT_000869,MEMBER_000051,Developer,29,247,2024-06-19,
ASN_002610,PROJECT_000870,MEMBER_000092,Support,54,157,2024-02-14,2025-02-19
ASN_002611,PROJECT_000870,MEMBER_000103,Support,66,130,2024-02-14,2025-02-19
ASN_002612,PROJECT_000870,MEMBER_000131,Support,42,150,2024-02-14,2025-02-19
ASN_002613,PROJECT_000871,MEMBER_000011,Lead,22,13,2024-11-27,
ASN_002614,PROJECT_000871,MEMBER_000007,Support,137,21,2024-11-27,
ASN_002615,PROJECT_000871,MEMBER_000010,Lead,181,148,2024-11-27,
ASN_002616,PROJECT_000872,MEMBER_000034,Developer,170,47,2024-07-31,
ASN_002617,PROJECT_000872,MEMBER_000099,Support,21,26,2024-07-31,
ASN_002618,PROJECT_000872,MEMBER_000134,Developer,142,131,2024-07-31,
ASN_002619,PROJECT_000873,MEMBER_000012,Lead,90,234,2023-09-10,
ASN_002620,PROJECT_000873,MEMBER_000054,Developer,117,244,2023-09-10,
ASN_002621,PROJECT_000873,MEMBER_000017,Lead,100,48,2023-09-10,
ASN_002622,PROJECT_000874,MEMBER_000118,Support,132,212,2024-02-09,
ASN_002623,PROJECT_000874,MEMBER_000083,Support,67,189,2024-02-09,
ASN_002624,PROJECT_000874,MEMBER_000026,Lead,107,214,2024-02-09,
ASN_002625,PROJECT_000875,MEMBER_000014,Support,54,84,2025-02-22,
ASN_002626,PROJECT_000875,MEMBER_000130,Developer,97,34,2025-02-22,
ASN_002627,PROJECT_000875,MEMBER_000134,Developer,81,85,2025-02-22,
ASN_002628,PROJECT_000876,MEMBER_000036,Lead,31,171,2024-10-04,
ASN_002629,PROJECT_000876,MEMBER_000027,Developer,62,55,2024-10-04,
ASN_002630,PROJECT_000876,MEMBER_000130,Lead,137,123,2024-10-04,
ASN_002631,PROJECT_000877,MEMBER_000108,Developer,137,52,2023-07-21,
ASN_002632,PROJECT_000877,MEMBER_000116,Developer,194,193,2023-07-21,
ASN_002633,PROJECT_000877,MEMBER_000021,Lead,186,122,2023-07-21,
ASN_002634,PROJECT_000878,MEMBER_000106,Lead,37,211,2024-11-30,
ASN_002635,PROJECT_000878,MEMBER_000077,Support,32,55,2024-11-30,
ASN_002636,PROJECT_000878,MEMBER_000095,Developer,125,64,2024-11-30,
ASN_002637,PROJECT_000879,MEMBER_000007,Lead,146,54,2024-04-08,
ASN_002638,PROJECT_000879,MEMBER_000062,Lead,29,249,2024-04-08,
ASN_002639,PROJECT_000879,MEMBER_000077,Support,172,139,2024-04-08,
ASN_002640,PROJECT_000880,MEMBER_000018,Lead,179,232,2024-02-03,2024-11-06
ASN_002641,PROJECT_000880,MEMBER_000133,Developer,64,63,2024-02-03,2024-11-06
ASN_002642,PROJECT_000880,MEMBER_000019,Lead,147,28,2024-02-03,2024-11-06
ASN_002643,PROJECT_000881,MEMBER_000010,Lead,107,47,2024-01-28,
ASN_002644,PROJECT_000881,MEMBER_000030,Lead,196,49,2024-01-28,
ASN_002645,PROJECT_000881,MEMBER_000129,Lead,64,227,2024-01-28,
ASN_002646,PROJECT_000882,MEMBER_000011,Support,126,27,2024-03-14,
ASN_002647,PROJECT_000882,MEMBER_000096,Developer,121,47,2024-03-14,
ASN_002648,PROJECT_000882,MEMBER_000034,Developer,124,211,2024-03-14,
ASN_002649,PROJECT_000883,MEMBER_000092,Support,92,37,2023-06-04,
ASN_002650,PROJECT_000883,MEMBER_000103,Support,114,16,2023-06-04,
ASN_002651,PROJECT_000883,MEMBER_000046,Developer,54,26,2023-06-04,
ASN_002652,PROJECT_000884,MEMBER_000037,Lead,133,102,2025-03-22,
ASN_002653,PROJECT_000884,MEMBER_000021,Support,118,107,2025-03-22,
ASN_002654,PROJECT_000884,MEMBER_000094,Developer,166,239,2025-03-22,
ASN_002655,PROJECT_000885,MEMBER_000118,Lead,145,66,2024-02-11,
ASN_002656,PROJECT_000885,MEMBER_000012,Lead,72,25,2024-02-11,
ASN_002657,PROJECT_000885,MEMBER_000049,Support,60,149,2024-02-11,
ASN_002658,PROJECT_000886,MEMBER_000046,Lead,140,198,2024-08-05,
ASN_002659,PROJECT_000886,MEMBER_000007,Developer,24,121,2024-08-05,
ASN_002660,PROJECT_000886,MEMBER_000058,Developer,58,30,2024-08-05,
ASN_002661,PROJECT_000887,MEMBER_000042,Support,109,187,2023-12-26,
ASN_002662,PROJECT_000887,MEMBER_000018,Lead,54,192,2023-12-26,
ASN_002663,PROJECT_000887,MEMBER_000134,Support,140,115,2023-12-26,
ASN_002664,PROJECT_000888,MEMBER_000077,Developer,157,109,2025-03-22,
ASN_002665,PROJECT_000888,MEMBER_000098,Support,148,217,2025-03-22,
ASN_002666,PROJECT_000888,MEMBER_000127,Developer,159,229,2025-03-22,
ASN_002667,PROJECT_000889,MEMBER_000052,Developer,148,17,2024-07-03,
ASN_002668,PROJECT_000889,MEMBER_000058,Developer,97,54,2024-07-03,
ASN_002669,PROJECT_000889,MEMBER_000063,Support,50,28,2024-07-03,
ASN_002670,PROJECT_000890,MEMBER_000007,Developer,74,160,2024-12-19,
ASN_002671,PROJECT_000890,MEMBER_000108,Developer,176,34,2024-12-19,
ASN_002672,PROJECT_000890,MEMBER_000092,Support,112,215,2024-12-19,
ASN_002673,PROJECT_000891,MEMBER_000101,Lead,111,45,2025-01-05,2025-12-06
ASN_002674,PROJECT_000891,MEMBER_000067,Lead,144,201,2025-01-05,2025-12-06
ASN_002675,PROJECT_000891,MEMBER_000029,Support,64,51,2025-01-05,2025-12-06
ASN_002676,PROJECT_000892,MEMBER_000113,Developer,127,118,2024-01-09,
ASN_002677,PROJECT_000892,MEMBER_000083,Support,129,181,2024-01-09,
ASN_002678,PROJECT_000892,MEMBER_000062,Support,63,70,2024-01-09,
ASN_002679,PROJECT_000893,MEMBER_000114,Lead,126,142,2025-01-14,2025-08-06
ASN_002680,PROJECT_000893,MEMBER_000128,Support,165,135,2025-01-14,2025-08-06
ASN_002681,PROJECT_000893,MEMBER_000014,Lead,73,98,2025-01-14,2025-08-06
ASN_002682,PROJECT_000894,MEMBER_000045,Lead,84,165,2024-03-28,
ASN_002683,PROJECT_000894,MEMBER_000005,Support,198,139,2024-03-28,
ASN_002684,PROJECT_000894,MEMBER_000088,Support,109,244,2024-03-28,
ASN_002685,PROJECT_000895,MEMBER_000002,Support,76,26,2024-06-28,
ASN_002686,PROJECT_000895,MEMBER_000049,Lead,48,129,2024-06-28,
ASN_002687,PROJECT_000895,MEMBER_000037,Support,164,83,2024-06-28,
ASN_002688,PROJECT_000896,MEMBER_000051,Support,192,126,2024-05-06,
ASN_002689,PROJECT_000896,MEMBER_000123,Support,122,131,2024-05-06,
ASN_002690,PROJECT_000896,MEMBER_000082,Lead,81,248,2024-05-06,
ASN_002691,PROJECT_000897,MEMBER_000063,Support,149,174,2025-03-25,
ASN_002692,PROJECT_000897,MEMBER_000116,Support,73,160,2025-03-25,
ASN_002693,PROJECT_000897,MEMBER_000118,Lead,164,13,2025-03-25,
ASN_002694,PROJECT_000898,MEMBER_000131,Lead,65,194,2023-07-10,2024-06-26
ASN_002695,PROJECT_000898,MEMBER_000071,Developer,99,213,2023-07-10,2024-06-26
ASN_002696,PROJECT_000898,MEMBER_000048,Lead,129,141,2023-07-10,2024-06-26
ASN_002697,PROJECT_000899,MEMBER_000029,Developer,66,159,2025-03-30,
ASN_002698,PROJECT_000899,MEMBER_000090,Developer,194,94,2025-03-30,
ASN_002699,PROJECT_000899,MEMBER_000081,Support,70,58,2025-03-30,
ASN_002700,PROJECT_000900,MEMBER_000124,Developer,110,17,2023-09-29,
ASN_002701,PROJECT_000900,MEMBER_000134,Support,23,33,2023-09-29,
ASN_002702,PROJECT_000900,MEMBER_000060,Support,135,26,2023-09-29,
ASN_002703,PROJECT_000901,MEMBER_000025,Developer,24,179,2023-09-15,
ASN_002704,PROJECT_000901,MEMBER_000038,Support,81,185,2023-09-15,
ASN_002705,PROJECT_000901,MEMBER_000028,Developer,161,10,2023-09-15,
ASN_002706,PROJECT_000902,MEMBER_000053,Developer,117,65,2024-07-15,
ASN_002707,PROJECT_000902,MEMBER_000058,Developer,198,89,2024-07-15,
ASN_002708,PROJECT_000902,MEMBER_000002,Developer,72,86,2024-07-15,
ASN_002709,PROJECT_000903,MEMBER_000021,Lead,117,80,2024-09-19,
ASN_002710,PROJECT_000903,MEMBER_000023,Lead,142,21,2024-09-19,
ASN_002711,PROJECT_000903,MEMBER_000131,Support,60,136,2024-09-19,
ASN_002712,PROJECT_000904,MEMBER_000069,Lead,89,138,2024-06-01,
ASN_002713,PROJECT_000904,MEMBER_000009,Lead,29,229,2024-06-01,
ASN_002714,PROJECT_000904,MEMBER_000012,Lead,167,150,2024-06-01,
ASN_002715,PROJECT_000905,MEMBER_000127,Lead,136,102,2024-05-31,
ASN_002716,PROJECT_000905,MEMBER_000094,Developer,150,104,2024-05-31,
ASN_002717,PROJECT_000905,MEMBER_000064,Developer,142,203,2024-05-31,
ASN_002718,PROJECT_000906,MEMBER_000079,Developer,148,97,2024-09-14,
ASN_002719,PROJECT_000906,MEMBER_000047,Developer,69,13,2024-09-14,
ASN_002720,PROJECT_000906,MEMBER_000094,Lead,21,89,2024-09-14,
ASN_002721,PROJECT_000907,MEMBER_000022,Support,93,34,2023-10-13,2024-08-31
ASN_002722,PROJECT_000907,MEMBER_000102,Developer,153,25,2023-10-13,2024-08-31
ASN_002723,PROJECT_000907,MEMBER_000125,Lead,116,119,2023-10-13,2024-08-31
ASN_002724,PROJECT_000908,MEMBER_000104,Lead,117,138,2025-01-12,
ASN_002725,PROJECT_000908,MEMBER_000094,Developer,150,190,2025-01-12,
ASN_002726,PROJECT_000908,MEMBER_000124,Lead,160,93,2025-01-12,
ASN_002727,PROJECT_000909,MEMBER_000035,Developer,79,219,2024-12-05,
ASN_002728,PROJECT_000909,MEMBER_000054,Developer,39,133,2024-12-05,
ASN_002729,PROJECT_000909,MEMBER_000045,Support,162,205,2024-12-05,
ASN_002730,PROJECT_000910,MEMBER_000134,Lead,125,154,2024-07-30,
ASN_002731,PROJECT_000910,MEMBER_000084,Support,44,106,2024-07-30,
ASN_002732,PROJECT_000910,MEMBER_000114,Developer,100,140,2024-07-30,
ASN_002733,PROJECT_000911,MEMBER_000055,Support,54,235,2025-04-20,
ASN_002734,PROJECT_000911,MEMBER_000070,Lead,183,243,2025-04-20,
ASN_002735,PROJECT_000911,MEMBER_000088,Developer,153,182,2025-04-20,
ASN_002736,PROJECT_000912,MEMBER_000004,Support,152,200,2024-08-20,
ASN_002737,PROJECT_000912,MEMBER_000016,Developer,129,213,2024-08-20,
ASN_002738,PROJECT_000912,MEMBER_000123,Developer,138,88,2024-08-20,
ASN_002739,PROJECT_000913,MEMBER_000095,Support,66,215,2024-05-17,2024-08-03
ASN_002740,PROJECT_000913,MEMBER_000008,Developer,187,157,2024-05-17,2024-08-03
ASN_002741,PROJECT_000913,MEMBER_000024,Developer,99,151,2024-05-17,2024-08-03
ASN_002742,PROJECT_000914,MEMBER_000059,Lead,167,219,2025-03-17,
ASN_002743,PROJECT_000914,MEMBER_000130,Lead,52,21,2025-03-17,
ASN_002744,PROJECT_000914,MEMBER_000053,Support,32,83,2025-03-17,
ASN_002745,PROJECT_000915,MEMBER_000098,Developer,133,184,2024-12-26,
ASN_002746,PROJECT_000915,MEMBER_000086,Support,197,159,2024-12-26,
ASN_002747,PROJECT_000915,MEMBER_000073,Lead,126,36,2024-12-26,
ASN_002748,PROJECT_000916,MEMBER_000025,Developer,56,69,2023-09-18,2024-01-22
ASN_002749,PROJECT_000916,MEMBER_000041,Developer,185,114,2023-09-18,2024-01-22
ASN_002750,PROJECT_000916,MEMBER_000038,Support,44,92,2023-09-18,2024-01-22
ASN_002751,PROJECT_000917,MEMBER_000062,Developer,99,130,2024-04-03,2024-12-09
ASN_002752,PROJECT_000917,MEMBER_000073,Lead,25,56,2024-04-03,2024-12-09
ASN_002753,PROJECT_000917,MEMBER_000085,Support,184,60,2024-04-03,2024-12-09
ASN_002754,PROJECT_000918,MEMBER_000024,Support,22,78,2024-12-26,
ASN_002755,PROJECT_000918,MEMBER_000096,Developer,162,134,2024-12-26,
ASN_002756,PROJECT_000918,MEMBER_000063,Developer,110,23,2024-12-26,
ASN_002757,PROJECT_000919,MEMBER_000057,Developer,144,187,2024-12-11,
ASN_002758,PROJECT_000919,MEMBER_000075,Lead,162,199,2024-12-11,
ASN_002759,PROJECT_000919,MEMBER_000111,Developer,194,145,2024-12-11,
ASN_002760,PROJECT_000920,MEMBER_000097,Support,161,39,2024-01-20,
ASN_002761,PROJECT_000920,MEMBER_000012,Lead,27,34,2024-01-20,
ASN_002762,PROJECT_000920,MEMBER_000089,Lead,71,196,2024-01-20,
ASN_002763,PROJECT_000921,MEMBER_000043,Support,43,26,2025-02-25,
ASN_002764,PROJECT_000921,MEMBER_000104,Lead,157,116,2025-02-25,
ASN_002765,PROJECT_000921,MEMBER_000046,Support,121,30,2025-02-25,
ASN_002766,PROJECT_000922,MEMBER_000042,Support,41,172,2024-08-16,
ASN_002767,PROJECT_000922,MEMBER_000113,Lead,187,70,2024-08-16,
ASN_002768,PROJECT_000922,MEMBER_000127,Support,170,190,2024-08-16,
ASN_002769,PROJECT_000923,MEMBER_000089,Developer,79,15,2024-09-22,2025-08-20
ASN_002770,PROJECT_000923,MEMBER_000033,Lead,68,174,2024-09-22,2025-08-20
ASN_002771,PROJECT_000923,MEMBER_000117,Support,120,49,2024-09-22,2025-08-20
ASN_002772,PROJECT_000924,MEMBER_000041,Lead,60,62,2023-12-23,2024-10-28
ASN_002773,PROJECT_000924,MEMBER_000042,Lead,162,238,2023-12-23,2024-10-28
ASN_002774,PROJECT_000924,MEMBER_000101,Support,189,10,2023-12-23,2024-10-28
ASN_002775,PROJECT_000925,MEMBER_000092,Lead,106,66,2024-10-27,
ASN_002776,PROJECT_000925,MEMBER_000056,Support,58,95,2024-10-27,
ASN_002777,PROJECT_000925,MEMBER_000013,Lead,133,181,2024-10-27,
ASN_002778,PROJECT_000926,MEMBER_000125,Developer,62,236,2024-04-13,
ASN_002779,PROJECT_000926,MEMBER_000047,Lead,114,179,2024-04-13,
ASN_002780,PROJECT_000926,MEMBER_000063,Support,38,227,2024-04-13,
ASN_002781,PROJECT_000927,MEMBER_000132,Developer,148,65,2025-02-15,
ASN_002782,PROJECT_000927,MEMBER_000055,Developer,69,109,2025-02-15,
ASN_002783,PROJECT_000927,MEMBER_000110,Support,23,142,2025-02-15,
ASN_002784,PROJECT_000928,MEMBER_000059,Lead,29,106,2024-01-26,2024-12-04
ASN_002785,PROJECT_000928,MEMBER_000083,Developer,163,163,2024-01-26,2024-12-04
ASN_002786,PROJECT_000928,MEMBER_000024,Lead,168,180,2024-01-26,2024-12-04
ASN_002787,PROJECT_000929,MEMBER_000084,Developer,71,110,2023-07-24,
ASN_002788,PROJECT_000929,MEMBER_000076,Support,105,243,2023-07-24,
ASN_002789,PROJECT_000929,MEMBER_000041,Lead,180,246,2023-07-24,
ASN_002790,PROJECT_000930,MEMBER_000066,Lead,52,200,2024-06-02,
ASN_002791,PROJECT_000930,MEMBER_000121,Support,48,193,2024-06-02,
ASN_002792,PROJECT_000930,MEMBER_000070,Support,85,191,2024-06-02,
ASN_002793,PROJECT_000931,MEMBER_000121,Lead,148,238,2024-01-14,
ASN_002794,PROJECT_000931,MEMBER_000095,Lead,107,109,2024-01-14,
ASN_002795,PROJECT_000931,MEMBER_000118,Support,151,172,2024-01-14,
ASN_002796,PROJECT_000932,MEMBER_000000,Lead,194,44,2024-04-10,
ASN_002797,PROJECT_000932,MEMBER_000021,Lead,158,126,2024-04-10,
ASN_002798,PROJECT_000932,MEMBER_000133,Developer,164,94,2024-04-10,
ASN_002799,PROJECT_000933,MEMBER_000067,Support,89,189,2024-01-06,
ASN_002800,PROJECT_000933,MEMBER_000133,Lead,44,47,2024-01-06,
ASN_002801,PROJECT_000933,MEMBER_000010,Lead,151,81,2024-01-06,
ASN_002802,PROJECT_000934,MEMBER_000013,Support,186,39,2024-07-17,
ASN_002803,PROJECT_000934,MEMBER_000073,Developer,29,20,2024-07-17,
ASN_002804,PROJECT_000934,MEMBER_000066,Support,156,26,2024-07-17,
ASN_002805,PROJECT_000935,MEMBER_000129,Support,153,104,2024-01-05,
ASN_002806,PROJECT_000935,MEMBER_000115,Support,165,25,2024-01-05,
ASN_002807,PROJECT_000935,MEMBER_000027,Developer,23,10,2024-01-05,
ASN_002808,PROJECT_000936,MEMBER_000103,Developer,134,72,2025-03-01,
ASN_002809,PROJECT_000936,MEMBER_000102,Lead,71,164,2025-03-01,
ASN_002810,PROJECT_000936,MEMBER_000100,Support,153,37,2025-03-01,
ASN_002811,PROJECT_000937,MEMBER_000069,Lead,41,143,2023-11-07,
ASN_002812,PROJECT_000937,MEMBER_000096,Lead,83,192,2023-11-07,
ASN_002813,PROJECT_000937,MEMBER_000024,Lead,72,25,2023-11-07,
ASN_002814,PROJECT_000938,MEMBER_000089,Lead,57,116,2025-03-28,
ASN_002815,PROJECT_000938,MEMBER_000049,Support,104,96,2025-03-28,
ASN_002816,PROJECT_000938,MEMBER_000055,Support,25,65,2025-03-28,
ASN_002817,PROJECT_000939,MEMBER_000050,Lead,178,33,2023-11-17,
ASN_002818,PROJECT_000939,MEMBER_000088,Support,61,86,2023-11-17,
ASN_002819,PROJECT_000939,MEMBER_000027,Support,156,110,2023-11-17,
ASN_002820,PROJECT_000940,MEMBER_000126,Support,52,90,2024-07-21,
ASN_002821,PROJECT_000940,MEMBER_000036,Developer,37,182,2024-07-21,
ASN_002822,PROJECT_000940,MEMBER_000127,Developer,76,160,2024-07-21,
ASN_002823,PROJECT_000941,MEMBER_000120,Lead,52,176,2024-04-07,
ASN_002824,PROJECT_000941,MEMBER_000111,Support,67,11,2024-04-07,
ASN_002825,PROJECT_000941,MEMBER_000080,Developer,26,156,2024-04-07,
ASN_002826,PROJECT_000942,MEMBER_000129,Support,114,15,2024-07-20,
ASN_002827,PROJECT_000942,MEMBER_000002,Lead,172,45,2024-07-20,
ASN_002828,PROJECT_000942,MEMBER_000040,Support,93,145,2024-07-20,
ASN_002829,PROJECT_000943,MEMBER_000031,Developer,74,105,2024-05-26,2025-01-06
ASN_002830,PROJECT_000943,MEMBER_000063,Lead,100,139,2024-05-26,2025-01-06
ASN_002831,PROJECT_000943,MEMBER_000131,Support,146,82,2024-05-26,2025-01-06
ASN_002832,PROJECT_000944,MEMBER_000038,Support,169,205,2024-06-21,
ASN_002833,PROJECT_000944,MEMBER_000115,Support,165,118,2024-06-21,
ASN_002834,PROJECT_000944,MEMBER_000015,Lead,161,60,2024-06-21,
ASN_002835,PROJECT_000945,MEMBER_000072,Developer,30,241,2025-04-25,
ASN_002836,PROJECT_000945,MEMBER_000052,Developer,58,158,2025-04-25,
ASN_002837,PROJECT_000945,MEMBER_000021,Lead,191,103,2025-04-25,
ASN_002838,PROJECT_000946,MEMBER_000104,Support,151,156,2024-11-13,
ASN_002839,PROJECT_000946,MEMBER_000057,Lead,158,189,2024-11-13,
ASN_002840,PROJECT_000946,MEMBER_000003,Lead,65,77,2024-11-13,
ASN_002841,PROJECT_000947,MEMBER_000039,Developer,65,235,2023-12-13,
ASN_002842,PROJECT_000947,MEMBER_000111,Developer,83,183,2023-12-13,
ASN_002843,PROJECT_000947,MEMBER_000093,Developer,63,241,2023-12-13,
ASN_002844,PROJECT_000948,MEMBER_000000,Support,154,212,2024-04-21,
ASN_002845,PROJECT_000948,MEMBER_000055,Developer,138,122,2024-04-21,
ASN_002846,PROJECT_000948,MEMBER_000084,Lead,176,150,2024-04-21,
ASN_002847,PROJECT_000949,MEMBER_000002,Lead,65,77,2024-09-21,
ASN_002848,PROJECT_000949,MEMBER_000031,Developer,105,173,2024-09-21,
ASN_002849,PROJECT_000949,MEMBER_000090,Developer,36,80,2024-09-21,
ASN_002850,PROJECT_000950,MEMBER_000015,Lead,167,92,2025-01-30,
ASN_002851,PROJECT_000950,MEMBER_000114,Developer,151,152,2025-01-30,
ASN_002852,PROJECT_000950,MEMBER_000063,Support,97,44,2025-01-30,
ASN_002853,PROJECT_000951,MEMBER_000048,Lead,45,192,2023-08-18,
ASN_002854,PROJECT_000951,MEMBER_000009,Lead,129,107,2023-08-18,
ASN_002855,PROJECT_000951,MEMBER_000120,Support,189,243,2023-08-18,
ASN_002856,PROJECT_000952,MEMBER_000096,Support,140,98,2024-05-13,2024-09-26
ASN_002857,PROJECT_000952,MEMBER_000036,Developer,184,219,2024-05-13,2024-09-26
ASN_002858,PROJECT_000952,MEMBER_000075,Lead,65,108,2024-05-13,2024-09-26
ASN_002859,PROJECT_000953,MEMBER_000095,Developer,195,234,2023-10-16,
ASN_002860,PROJECT_000953,MEMBER_000021,Developer,150,73,2023-10-16,
ASN_002861,PROJECT_000953,MEMBER_000107,Lead,21,114,2023-10-16,
ASN_002862,PROJECT_000954,MEMBER_000067,Developer,81,130,2025-03-07,
ASN_002863,PROJECT_000954,MEMBER_000047,Support,110,136,2025-03-07,
ASN_002864,PROJECT_000954,MEMBER_000088,Support,90,215,2025-03-07,
ASN_002865,PROJECT_000955,MEMBER_000026,Support,119,210,2024-07-27,2025-05-27
ASN_002866,PROJECT_000955,MEMBER_000063,Lead,116,80,2024-07-27,2025-05-27
ASN_002867,PROJECT_000955,MEMBER_000129,Lead,89,77,2024-07-27,2025-05-27
ASN_002868,PROJECT_000956,MEMBER_000087,Support,159,139,2024-11-29,
ASN_002869,PROJECT_000956,MEMBER_000006,Developer,101,236,2024-11-29,
ASN_002870,PROJECT_000956,MEMBER_000098,Support,191,155,2024-11-29,
ASN_002871,PROJECT_000957,MEMBER_000018,Support,33,71,2023-11-19,
ASN_002872,PROJECT_000957,MEMBER_000017,Support,91,190,2023-11-19,
ASN_002873,PROJECT_000957,MEMBER_000037,Lead,98,137,2023-11-19,
ASN_002874,PROJECT_000958,MEMBER_000073,Developer,44,29,2024-12-05,
ASN_002875,PROJECT_000958,MEMBER_000105,Lead,52,218,2024-12-05,
ASN_002876,PROJECT_000958,MEMBER_000090,Developer,50,178,2024-12-05,
ASN_002877,PROJECT_000959,MEMBER_000025,Developer,162,137,2024-01-16,
ASN_002878,PROJECT_000959,MEMBER_000070,Lead,198,235,2024-01-16,
ASN_002879,PROJECT_000959,MEMBER_000113,Support,93,95,2024-01-16,
ASN_002880,PROJECT_000960,MEMBER_000100,Developer,25,90,2024-01-10,
ASN_002881,PROJECT_000960,MEMBER_000096,Developer,183,84,2024-01-10,
ASN_002882,PROJECT_000960,MEMBER_000041,Developer,80,210,2024-01-10,
ASN_002883,PROJECT_000961,MEMBER_000051,Developer,88,131,2024-03-15,
ASN_002884,PROJECT_000961,MEMBER_000052,Support,86,53,2024-03-15,
ASN_002885,PROJECT_000961,MEMBER_000130,Lead,63,193,2024-03-15,
ASN_002886,PROJECT_000962,MEMBER_000052,Developer,104,206,2023-07-02,
ASN_002887,PROJECT_000962,MEMBER_000118,Developer,184,192,2023-07-02,
ASN_002888,PROJECT_000962,MEMBER_000127,Developer,56,104,2023-07-02,
ASN_002889,PROJECT_000963,MEMBER_000080,Support,27,228,2024-05-05,
ASN_002890,PROJECT_000963,MEMBER_000069,Developer,182,116,2024-05-05,
ASN_002891,PROJECT_000963,MEMBER_000029,Lead,23,101,2024-05-05,
ASN_002892,PROJECT_000964,MEMBER_000034,Lead,58,121,2023-08-08,
ASN_002893,PROJECT_000964,MEMBER_000083,Lead,140,146,2023-08-08,
ASN_002894,PROJECT_000964,MEMBER_000072,Support,144,133,2023-08-08,
ASN_002895,PROJECT_000965,MEMBER_000075,Lead,99,126,2023-12-03,
ASN_002896,PROJECT_000965,MEMBER_000084,Lead,178,210,2023-12-03,
ASN_002897,PROJECT_000965,MEMBER_000063,Developer,146,125,2023-12-03,
ASN_002898,PROJECT_000966,MEMBER_000122,Lead,102,112,2024-11-16,
